Year,Country of origin (ISO),Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,Others of concern
2019,CAF,CIV,525,27,0
2019,CAF,ISR,0,17,0
2019,CAF,ITA,110,22,0
2019,CAF,JOR,5,0,0
2019,CAF,KEN,0,10,0
2019,CAF,MRT,622,74,0
2019,CAF,MLI,971,328,0
2019,CAF,MYS,5,0,0
2019,CAF,MAR,560,29,0
2019,CAF,MOZ,0,5,0
2019,CAF,MLT,0,5,0
2019,CAF,NAM,5,15,0
2019,CAF,NLD,7,0,0
2019,CAF,NER,145,23,0
2019,CAF,NGA,460,212,0
2019,CAF,NOR,6,0,0
2019,CAF,POL,5,0,0
2019,CAF,PRT,8,0,0
2019,CAF,ROU,7,0,0
2019,CAF,ZAF,9,6,0
2019,CAF,SEN,228,406,0
2019,CAF,ESP,90,60,0
2019,CAF,SSD,2081,0,0
2019,CAF,SDN,25961,0,0
2019,CAF,SWE,70,0,0
2019,CAF,CHE,16,5,0
2019,CAF,TGO,236,127,0
2019,CAF,TUN,9,9,0
2019,CAF,UGA,32,0,0
2019,CAF,USA,199,99,0
2019,CAF,ZWE,0,5,0
2019,CYM,USA,6,0,0
2019,TCD,DZA,0,18,0
2019,TCD,AGO,190,779,0
2019,TCD,EGY,48,35,0
2019,TCD,BEL,36,14,0
2019,TCD,BEN,8,25,0
2019,TCD,BFA,83,0,0
2019,TCD,CAN,477,534,0
2019,TCD,CAF,1694,19,0
2019,TCD,TCD,0,0,122359
2019,TCD,CMR,1604,624,8
2019,TCD,COG,24,20,0
2019,TCD,COD,0,15,0
2019,TCD,FRA,1890,1069,0
2019,TCD,GAB,242,19,0
2019,TCD,GBR,55,82,0
2019,TCD,DEU,100,281,0
2019,TCD,GHA,32,14,0
2019,TCD,GRC,5,10,0
2019,TCD,CIV,5,0,0
2019,TCD,IRL,5,0,0
2019,TCD,ISR,5,5,0
2019,TCD,ITA,473,34,0
2019,TCD,JOR,8,12,0
2019,TCD,LBY,6,24,0
2019,TCD,LUX,0,5,0
2019,TCD,MRT,5,0,0
2019,TCD,MAR,5,14,0
2019,TCD,MLT,8,48,0
2019,TCD,NLD,5,7,0
2019,TCD,NER,166,1291,0
2019,TCD,NGA,88,22,0
2019,TCD,NOR,5,0,0
2019,TCD,ZAF,5,5,0
2019,TCD,RWA,5,0,0
2019,TCD,SAU,9,0,0
2019,TCD,SEN,8,22,0
2019,TCD,ESP,6,10,0
2019,TCD,SDN,3487,5,0
2019,TCD,SWE,19,0,0
2019,TCD,CHE,36,14,0
2019,TCD,SYR,9,6,0
2019,TCD,TGO,12,13,0
2019,TCD,TUN,0,12,0
2019,TCD,ARE,6,0,0
2019,TCD,UGA,6,5,0
2019,TCD,UKR,7,0,0
2019,TCD,USA,276,223,0
2019,CHN,ALB,12,0,0
2019,CHN,EGY,0,71,0
2019,CHN,ARG,0,121,0
2019,CHN,AUS,2016,17668,0
2019,CHN,AUT,651,157,0
2019,CHN,BEL,1283,17,0
2019,CHN,BRA,9,4616,0
2019,CHN,BGR,0,15,0
2019,CHN,CAN,6060,2873,0
2019,CHN,CRI,0,152,0
2019,CHN,CYP,5,9,0
2019,CHN,CZE,30,43,0
2019,CHN,DNK,19,5,0
2019,CHN,ECU,12,0,0
2019,CHN,FIN,179,21,0
2019,CHN,FRA,6918,1269,0
2019,CHN,GBR,1389,1689,0
2019,CHN,GEO,0,5,0
2019,CHN,DEU,1760,943,0
2019,CHN,GRC,85,529,0
2019,CHN,HUN,5,0,0
2019,CHN,IND,108008,0,0
2019,CHN,IDN,12,5,0
2019,CHN,IRL,63,91,0
2019,CHN,ISR,0,235,0
2019,CHN,ITA,241,499,0
2019,CHN,JPN,56,0,0
2019,CHN,KAZ,0,12,0
2019,CHN,KOR,44,2606,0
2019,CHN,LIE,27,9,0
2019,CHN,LUX,5,0,0
2019,CHN,MRT,5,5,0
2019,CHN,MEX,5,5,0
2019,CHN,MYS,44,7,0
2019,CHN,MNG,0,5,0
2019,CHN,MLT,17,0,0
2019,CHN,NLD,1004,153,0
2019,CHN,NOR,565,5,0
2019,CHN,NZL,228,74,0
2019,CHN,PAK,5,15,0
2019,CHN,PER,0,12,0
2019,CHN,PHL,5,5,0
2019,CHN,POL,21,6,0
2019,CHN,PRT,0,7,0
2019,CHN,ZAF,0,87,0
2019,CHN,SAU,14,14,0
2019,CHN,ESP,20,1010,0
2019,CHN,SVK,5,0,0
2019,CHN,SWE,285,78,0
2019,CHN,CHE,2825,207,0
2019,CHN,THA,174,14,0
2019,CHN,TTO,0,79,0
2019,CHN,UKR,0,6,0
2019,CHN,USA,78752,68794,0
2019,CHL,ARG,34,5,0
2019,CHL,AUS,0,33,0
2019,CHL,BEL,42,0,0
2019,CHL,BRA,21,120,0
2019,CHL,CAN,71,221,0
2019,CHL,CRI,0,12,0
2019,CHL,ECU,7,6,0
2019,CHL,FRA,67,0,0
2019,CHL,GBR,0,8,0
2019,CHL,DEU,167,5,0
2019,CHL,GRC,0,5,0
2019,CHL,ISL,0,5,0
2019,CHL,IRL,0,5,0
2019,CHL,ITA,10,7,0
2019,CHL,MEX,5,399,0
2019,CHL,NZL,5,7,0
2019,CHL,PER,0,8,0
2019,CHL,ESP,0,145,0
2019,CHL,SWE,13,35,0
2019,CHL,CHE,11,5,0
2019,CHL,USA,23,220,0
2019,CHL,VEN,10,0,0
2019,CMR,DZA,72,285,0
2019,CMR,EGY,15,31,0
2019,CMR,ARG,7,42,0
2019,CMR,AUS,27,69,0
2019,CMR,AUT,204,47,0
2019,CMR,BEL,498,319,0
2019,CMR,BEN,16,47,0
2019,CMR,BFA,7,0,0
2019,CMR,BRA,67,586,0
2019,CMR,CAN,946,709,0
2019,CMR,CAF,18,23,0
2019,CMR,TCD,5,11,0
2019,CMR,CHN,5,226,0
2019,CMR,CMR,0,0,5
2019,CMR,COG,5,15,5
2019,CMR,COD,0,16,0
2019,CMR,COL,0,6,0
2019,CMR,CRI,0,21,0
2019,CMR,CYP,67,1817,0
2019,CMR,CZE,5,5,0
2019,CMR,DNK,7,13,0
2019,CMR,ECU,16,17,0
2019,CMR,ETH,0,5,0
2019,CMR,FIN,105,91,0
2019,CMR,FRA,1524,1229,0
2019,CMR,GAB,5,6,0
2019,CMR,GBR,698,361,0
2019,CMR,GEO,0,7,0
2019,CMR,DEU,778,2840,0
2019,CMR,GHA,6,320,0
2019,CMR,GRC,443,1102,0
2019,CMR,GIN,5,0,0
2019,CMR,HUN,40,0,0
2019,CMR,ISL,5,0,0
2019,CMR,CIV,0,15,0
2019,CMR,IND,0,178,0
2019,CMR,IDN,0,10,0
2019,CMR,IRL,72,61,0
2019,CMR,ISR,0,49,0
2019,CMR,ITA,2217,399,0
2019,CMR,JPN,17,0,0
2019,CMR,KEN,0,52,0
2019,CMR,KOR,20,269,0
2019,CMR,LBR,5,0,0
2019,CMR,LBN,0,33,0
2019,CMR,LTU,5,0,0
2019,CMR,LUX,10,35,0
2019,CMR,MRT,0,129,0
2019,CMR,MEX,0,480,0
2019,CMR,MLI,5,7,0
2019,CMR,MYS,5,21,0
2019,CMR,MAR,110,687,0
2019,CMR,MLT,10,12,0
2019,CMR,NAM,20,14,0
2019,CMR,NLD,66,34,0
2019,CMR,NER,5,153,0
2019,CMR,NGA,52066,424,0
2019,CMR,NOR,24,10,0
2019,CMR,NZL,5,0,0
2019,CMR,PAN,9,5,0
2019,CMR,PRY,0,5,0
2019,CMR,PER,20,0,0
2019,CMR,PHL,24,37,0
2019,CMR,POL,11,0,0
2019,CMR,PRT,15,21,0
2019,CMR,ROU,23,11,0
2019,CMR,ZAF,328,1983,0
2019,CMR,RUS,5,0,0
2019,CMR,RWA,0,5,0
2019,CMR,SEN,0,27,0
2019,CMR,SOM,5,0,0
2019,CMR,ESP,95,935,0
2019,CMR,SSD,0,5,0
2019,CMR,SVK,9,0,0
2019,CMR,SVN,5,0,0
2019,CMR,SWZ,0,5,0
2019,CMR,SWE,187,206,0
2019,CMR,CHE,181,59,0
2019,CMR,THA,29,22,0
2019,CMR,TGO,7,9,0
2019,CMR,TTO,0,10,0
2019,CMR,TUN,5,36,0
2019,CMR,UGA,5,0,0
2019,CMR,UKR,5,30,0
2019,CMR,URY,10,5,0
2019,CMR,USA,5000,5078,0
2019,CMR,YEM,0,5,0
2019,CMR,ZMB,5,21,0
2019,CMR,ZWE,0,7,0
2019,COG,DZA,0,5,0
2019,COG,AGO,65,58,0
2019,COG,EGY,13,20,0
2019,COG,AUS,7,55,0
2019,COG,AUT,110,11,0
2019,COG,BEL,27,10,0
2019,COG,BEN,0,7,0
2019,COG,BFA,28,0,0
2019,COG,BRA,20,72,0
2019,COG,BGR,9,0,0
2019,COG,CAN,259,199,0
2019,COG,CAF,15,8,0
2019,COG,TCD,11,0,0
2019,COG,CHL,8,5,0
2019,COG,CMR,54,21,0
2019,COG,COG,0,0,30
2019,COG,COD,649,19,0
2019,COG,CRI,0,57,0
2019,COG,CYP,10,60,0
2019,COG,DNK,5,0,0
2019,COG,ECU,5,9,0
2019,COG,FIN,9,5,0
2019,COG,FRA,3678,1118,0
2019,COG,GAB,67,0,0
2019,COG,GMB,6,5,0
2019,COG,GBR,102,42,0
2019,COG,DEU,282,73,0
2019,COG,GHA,7,7,0
2019,COG,GRC,128,103,0
2019,COG,GIN,14,0,0
2019,COG,HKG,5,0,0
2019,COG,HRV,5,0,0
2019,COG,HUN,13,0,0
2019,COG,CIV,78,0,0
2019,COG,IND,5,34,0
2019,COG,IRL,14,5,0
2019,COG,ISR,0,30,0
2019,COG,ITA,421,0,0
2019,COG,KEN,79,88,0
2019,COG,KOR,0,11,0
2019,COG,LBY,0,5,0
2019,COG,LBN,0,8,0
2019,COG,LUX,5,0,0
2019,COG,MRT,9,18,0
2019,COG,MKD,5,0,0
2019,COG,MEX,21,31,0
2019,COG,MLI,30,5,0
2019,COG,MYS,0,5,0
2019,COG,MAR,18,45,0
2019,COG,MOZ,15,34,0
2019,COG,NAM,5,5,7
2019,COG,NLD,375,31,0
2019,COG,NER,5,0,0
2019,COG,NGA,5,5,0
2019,COG,NOR,5,0,0
2019,COG,PER,0,9,0
2019,COG,POL,8,0,0
2019,COG,PRT,9,5,0
2019,COG,ROU,6,0,0
2019,COG,ZAF,4552,8115,0
2019,COG,RUS,5,0,0
2019,COG,SEN,0,86,0
2019,COG,ESP,42,80,0
2019,COG,SRB,0,7,0
2019,COG,SWZ,23,96,0
2019,COG,SWE,38,34,0
2019,COG,CHE,51,6,0
2019,COG,TZA,5,0,0
2019,COG,TGO,30,20,0
2019,COG,UGA,19,0,0
2019,COG,UKR,26,12,0
2019,COG,URY,5,0,0
2019,COG,USA,1186,428,0
2019,COG,VEN,5,0,0
2019,COG,ZMB,7,0,0
2019,COG,ZWE,20,0,0
2019,COD,DZA,59,104,0
2019,COD,AGO,22905,500,14
2019,COD,EGY,52,26,0
2019,COD,ARG,25,27,0
2019,COD,AUS,63,15,0
2019,COD,AUT,374,87,0
2019,COD,BDI,77807,8204,57
2019,COD,BEL,1490,292,0
2019,COD,BEN,11,29,0
2019,COD,BFA,33,0,0
2019,COD,BWA,120,67,0
2019,COD,BRA,1636,2739,0
2019,COD,BGR,5,5,0
2019,COD,CAN,1033,2368,0
2019,COD,CAF,2529,242,0
2019,COD,TCD,239,18,0
2019,COD,CHN,10,18,0
2019,COD,CHL,5,0,0
2019,COD,CMR,521,203,0
2019,COD,COG,9694,10018,946
2019,COD,CRI,12,41,0
2019,COD,CYP,25,418,0
2019,COD,CZE,8,5,0
2019,COD,DNK,77,9,0
2019,COD,DJI,0,5,0
2019,COD,ECU,8,14,0
2019,COD,ETH,731,246,0
2019,COD,FIN,127,36,0
2019,COD,FRA,17512,3580,0
2019,COD,GAB,72,31,0
2019,COD,GMB,52,7,0
2019,COD,GBR,1067,229,0
2019,COD,GEO,5,5,0
2019,COD,DEU,1650,655,0
2019,COD,GHA,46,26,0
2019,COD,GRC,731,4041,0
2019,COD,GIN,39,7,0
2019,COD,HRV,5,0,0
2019,COD,HUN,24,0,0
2019,COD,CIV,134,17,0
2019,COD,IND,42,48,0
2019,COD,IDN,10,0,0
2019,COD,IRL,376,222,0
2019,COD,ISR,210,209,0
2019,COD,ITA,645,41,0
2019,COD,JPN,20,0,0
2019,COD,KEN,28085,15492,0
2019,COD,KOR,61,38,0
2019,COD,LBR,20,6,0
2019,COD,LBY,0,5,0
2019,COD,LBN,0,5,0
2019,COD,LSO,92,61,0
2019,COD,LIE,6,0,0
2019,COD,LUX,38,10,0
2019,COD,MDG,13,0,0
2019,COD,MRT,32,28,0
2019,COD,MEX,62,222,0
2019,COD,MLI,271,60,0
2019,COD,MYS,0,7,0
2019,COD,MWI,9264,18509,5
2019,COD,MAR,172,112,0
2019,COD,MOZ,2934,6786,0
2019,COD,MLT,5,0,0
2019,COD,MUS,10,0,0
2019,COD,NAM,2685,1649,0
2019,COD,NLD,147,10,0
2019,COD,NER,80,19,0
2019,COD,NGA,635,114,0
2019,COD,NOR,154,0,0
2019,COD,NZL,5,0,0
2019,COD,PAN,5,0,0
2019,COD,PER,8,0,0
2019,COD,PHL,9,5,0
2019,COD,POL,6,0,0
2019,COD,PRT,55,36,0
2019,COD,ROU,21,5,0
2019,COD,ZAF,23160,36120,0
2019,COD,RUS,5,5,0
2019,COD,RWA,73408,228,2630
2019,COD,SEN,11,185,0
2019,COD,ESP,50,280,0
2019,COD,SRB,0,5,0
2019,COD,SSD,16343,7,0
2019,COD,SVK,16,0,0
2019,COD,SVN,6,0,0
2019,COD,SWZ,401,284,0
2019,COD,SWE,875,113,0
2019,COD,CHE,1231,122,0
2019,COD,TZA,49672,17375,8840
2019,COD,THA,19,0,0
2019,COD,TGO,101,84,0
2019,COD,TUN,0,36,0
2019,COD,UGA,394037,3601,0
2019,COD,UKR,26,37,0
2019,COD,USA,1448,2912,0
2019,COD,YEM,0,5,0
2019,COD,ZMB,47568,3093,0
2019,COD,ZWE,7483,2977,636
2019,COM,CAN,5,5,0
2019,COM,CYP,0,5,0
2019,COM,FRA,627,1037,0
2019,COM,GBR,5,0,0
2019,COM,DEU,0,13,0
2019,COM,GRC,6,11,0
2019,COM,ITA,0,6,0
2019,COM,JOR,0,5,0
2019,COM,MOZ,0,347,0
2019,COM,ROU,5,0,0
2019,COM,ZAF,0,20,0
2019,COM,SWE,5,0,0
2019,COM,USA,5,10,0
2019,COL,ABW,0,8,0
2019,COL,ARG,558,191,0
2019,COL,AUS,102,243,0
2019,COL,AUT,0,11,0
2019,COL,BEL,73,124,0
2019,COL,BHS,5,0,0
2019,COL,BOL,201,7,0
2019,COL,BRA,1295,1835,0
2019,COL,CAN,4982,4801,0
2019,COL,CHL,1227,3864,0
2019,COL,COL,0,0,400000
2019,COL,CRI,2325,1338,0
2019,COL,CUW,28,49,0
2019,COL,DNK,5,30,0
2019,COL,DOM,0,10,0
2019,COL,ECU,102928,9918,0
2019,COL,FIN,0,19,0
2019,COL,FRA,587,454,0
2019,COL,GBR,24,61,0
2019,COL,DEU,69,579,0
2019,COL,GRC,0,5,0
2019,COL,GTM,8,8,0
2019,COL,ISL,0,5,0
2019,COL,ISR,0,284,0
2019,COL,ITA,690,466,0
2019,COL,KOR,0,10,0
2019,COL,LUX,0,10,0
2019,COL,MEX,351,628,0
2019,COL,MLT,0,12,0
2019,COL,NLD,19,146,0
2019,COL,NIC,6,0,0
2019,COL,NOR,12,26,0
2019,COL,NZL,30,10,0
2019,COL,PAN,1702,1897,0
2019,COL,PRY,17,18,0
2019,COL,PER,705,1230,0
2019,COL,PRT,45,17,0
2019,COL,SLV,5,6,0
2019,COL,ESP,242,34110,0
2019,COL,SUR,0,5,0
2019,COL,SWE,39,322,0
2019,COL,CHE,246,90,0
2019,COL,TTO,12,53,0
2019,COL,URY,158,29,0
2019,COL,USA,2936,12570,0
2019,COL,VEN,67622,49,0
2019,CRI,ARG,5,0,0
2019,CRI,BRA,0,14,0
2019,CRI,CAN,13,46,0
2019,CRI,CHL,5,0,0
2019,CRI,FRA,5,0,0
2019,CRI,GBR,0,6,0
2019,CRI,ITA,6,0,0
2019,CRI,MDG,0,5,0
2019,CRI,MEX,0,43,0
2019,CRI,PAN,0,5,0
2019,CRI,PER,0,5,0
2019,CRI,ESP,0,65,0
2019,CRI,USA,172,550,0
2019,CUB,ARG,257,815,0
2019,CUB,ARM,0,23,0
2019,CUB,AUT,14,12,0
2019,CUB,BEL,9,0,0
2019,CUB,BHS,5,5,0
2019,CUB,BLR,0,5,0
2019,CUB,BOL,48,0,0
2019,CUB,BRA,238,14560,0
2019,CUB,BLZ,0,5,0
2019,CUB,CAN,598,246,0
2019,CUB,CYM,34,14,0
2019,CUB,CHL,19,1449,0
2019,CUB,COL,73,85,0
2019,CUB,CRI,380,1933,0
2019,CUB,CYP,0,5,0
2019,CUB,CZE,46,25,0
2019,CUB,DOM,0,32,0
2019,CUB,ECU,214,177,0
2019,CUB,ETH,5,0,0
2019,CUB,FIN,5,36,0
2019,CUB,FRA,196,23,0
2019,CUB,GBR,10,11,0
2019,CUB,DEU,86,66,0
2019,CUB,GRC,0,24,0
2019,CUB,GTM,0,39,0
2019,CUB,GUY,9,57,0
2019,CUB,HND,0,5,0
2019,CUB,HUN,79,0,0
2019,CUB,IRL,5,0,0
2019,CUB,ITA,238,105,0
2019,CUB,LTU,5,0,0
2019,CUB,MKD,0,5,0
2019,CUB,MEX,325,6746,0
2019,CUB,MNE,0,5,0
2019,CUB,NLD,28,28,0
2019,CUB,NIC,15,0,0
2019,CUB,PAN,120,2662,0
2019,CUB,PRY,109,617,0
2019,CUB,PER,477,2693,0
2019,CUB,POL,17,11,0
2019,CUB,PRT,5,12,0
2019,CUB,ROU,0,5,0
2019,CUB,SLV,0,5,0
2019,CUB,ESP,856,1645,0
2019,CUB,SRB,7,0,0
2019,CUB,KNA,5,0,0
2019,CUB,SUR,36,1187,0
2019,CUB,SVK,32,0,0
2019,CUB,SWE,36,26,0
2019,CUB,CHE,34,8,0
2019,CUB,SXM,0,5,0
2019,CUB,TCA,5,0,0
2019,CUB,TTO,155,2257,0
2019,CUB,URY,25,12371,0
2019,CUB,USA,1765,5899,0
2019,CUW,USA,35,0,0
2019,CPV,ARG,0,5,0
2019,CPV,BRA,0,197,0
2019,CPV,GBR,5,0,0
2019,CPV,DEU,0,5,0
2019,CPV,ITA,5,5,0
2019,CPV,URY,0,5,0
2019,CPV,USA,0,33,0
2019,CYP,AUS,0,8,0
2019,CYP,BRA,0,5,0
2019,CYP,CAN,0,11,0
2019,CYP,GBR,0,6,0
2019,CYP,USA,0,5,0
2019,CZE,ARG,0,5,0
2019,CZE,AUS,0,5,0
2019,CZE,BEL,6,0,0
2019,CZE,BRA,0,6,0
2019,CZE,CAN,370,127,0
2019,CZE,FRA,24,0,0
2019,CZE,DEU,726,0,0
2019,CZE,NZL,22,5,0
2019,CZE,CHE,5,0,0
2019,CZE,USA,13,33,0
2019,DNK,BRA,0,12,0
2019,DNK,CAN,5,20,0
2019,DNK,USA,0,5,0
2019,DJI,EGY,12,9,0
2019,DJI,AUS,5,0,0
2019,DJI,BEL,369,68,0
2019,DJI,BRA,0,11,0
2019,DJI,CAN,1130,159,0
2019,DJI,ETH,49,0,0
2019,DJI,FRA,342,26,0
2019,DJI,GBR,5,0,0
2019,DJI,DEU,33,13,0
2019,DJI,GRC,5,12,0
2019,DJI,KWT,0,5,0
2019,DJI,NOR,5,0,0
2019,DJI,SOM,0,14,0
2019,DJI,ESP,0,5,0
2019,DJI,SWE,23,33,0
2019,DJI,CHE,16,5,0
2019,DJI,USA,352,468,0
2019,DJI,YEM,5,6,0
2019,DMA,BRA,0,16,0
2019,DMA,CAN,8,5,0
2019,DMA,FRA,5,0,0
2019,DMA,GBR,21,39,0
2019,DMA,USA,16,22,0
2019,DOM,ARG,0,568,0
2019,DOM,BRA,5,1269,0
2019,DOM,CAN,113,165,0
2019,DOM,CHL,0,121,0
2019,DOM,CRI,0,64,0
2019,DOM,ECU,5,8,0
2019,DOM,FIN,5,0,0
2019,DOM,FRA,76,84,0
2019,DOM,GBR,0,13,0
2019,DOM,DEU,9,10,0
2019,DOM,GRC,9,16,0
2019,DOM,IRL,0,5,0
2019,DOM,ITA,29,20,0
2019,DOM,MEX,12,39,0
2019,DOM,NLD,0,6,0
2019,DOM,PAN,5,5,0
2019,DOM,PER,19,41,0
2019,DOM,ESP,8,220,0
2019,DOM,SUR,0,14,0
2019,DOM,CHE,5,0,0
2019,DOM,TTO,0,130,0
2019,DOM,URY,0,194,0
2019,DOM,USA,246,1046,0
2019,ECU,ARG,16,9,0
2019,ECU,BEL,0,5,0
2019,ECU,BOL,5,0,0
2019,ECU,BRA,58,88,0
2019,ECU,CAN,44,110,0
2019,ECU,CHL,23,29,0
2019,ECU,COL,8,0,0
2019,ECU,CRI,0,17,0
2019,ECU,FRA,24,0,0
2019,ECU,GBR,9,11,0
2019,ECU,DEU,13,0,0
2019,ECU,ISR,0,24,0
2019,ECU,ITA,35,25,0
2019,ECU,MEX,6,79,0
2019,ECU,NLD,8,0,0
2019,ECU,PAN,0,25,0
2019,ECU,PER,0,98,0
2019,ECU,ESP,0,240,0
2019,ECU,SWE,5,18,0
2019,ECU,CHE,5,0,0
2019,ECU,URY,7,5,0
2019,ECU,USA,1378,18557,0
2019,GNQ,BRA,0,11,0
2019,GNQ,CAN,19,7,0
2019,GNQ,FRA,35,5,0
2019,GNQ,DEU,24,11,0
2019,GNQ,GRC,5,0,0
2019,GNQ,ITA,15,5,0
2019,GNQ,ESP,30,70,0
2019,GNQ,SWE,6,5,0
2019,GNQ,CHE,5,0,0
2019,GNQ,USA,17,52,0
2019,ERI,DZA,0,6,0
2019,ERI,AGO,78,1774,21
2019,ERI,EGY,8858,9374,0
2019,ERI,AUS,121,18,0
2019,ERI,AUT,408,41,0
2019,ERI,BEL,2254,210,0
2019,ERI,BEN,5,0,0
2019,ERI,BWA,5,0,0
2019,ERI,BRA,25,116,0
2019,ERI,BIH,0,0,47
2019,ERI,BGR,13,0,0
2019,ERI,CAN,2052,506,0
2019,ERI,TCD,6,9,0
2019,ERI,CHN,5,5,0
2019,ERI,COD,5,0,0
2019,ERI,COL,5,0,0
2019,ERI,CRI,0,7,0
2019,ERI,CUB,14,0,0
2019,ERI,CYP,53,5,0
2019,ERI,CZE,13,0,0
2019,ERI,DNK,5320,132,0
2019,ERI,DJI,422,469,0
2019,ERI,ECU,11,5,0
2019,ERI,ERI,0,0,17
2019,ERI,EST,5,0,0
2019,ERI,ETH,158596,94,0
2019,ERI,FIN,851,7,0
2019,ERI,FRA,6372,1439,0
2019,ERI,GBR,13755,1647,0
2019,ERI,GEO,0,15,0
2019,ERI,DEU,58569,4757,0
2019,ERI,GHA,64,98,0
2019,ERI,GRC,1065,268,0
2019,ERI,GIN,9,0,0
2019,ERI,HRV,23,0,0
2019,ERI,HUN,45,0,0
2019,ERI,ISL,9,0,0
2019,ERI,CIV,6,5,0
2019,ERI,IND,7,13,0
2019,ERI,IDN,52,209,0
2019,ERI,IRL,69,13,0
2019,ERI,IRQ,5,30,0
2019,ERI,ISR,12181,11395,0
2019,ERI,ITA,7118,9257,0
2019,ERI,JOR,30,11,0
2019,ERI,KEN,869,963,0
2019,ERI,KOR,9,0,0
2019,ERI,KWT,0,29,0
2019,ERI,LBY,375,5126,0
2019,ERI,LBN,16,29,0
2019,ERI,LSO,24,12,0
2019,ERI,LIE,11,0,0
2019,ERI,LTU,40,0,0
2019,ERI,LUX,257,505,0
2019,ERI,LVA,35,0,0
2019,ERI,MEX,7,61,0
2019,ERI,MLI,5,0,0
2019,ERI,MYS,7,20,0
2019,ERI,MAR,15,7,0
2019,ERI,MOZ,0,25,0
2019,ERI,MLT,805,187,0
2019,ERI,NLD,14809,511,0
2019,ERI,NER,284,149,0
2019,ERI,NGA,30,5,0
2019,ERI,NOR,14038,80,0
2019,ERI,NZL,7,0,0
2019,ERI,PAN,0,39,0
2019,ERI,PHL,19,5,0
2019,ERI,POL,32,0,0
2019,ERI,PRT,195,12,0
2019,ERI,QAT,0,5,0
2019,ERI,ROU,45,5,0
2019,ERI,ZAF,1574,1098,0
2019,ERI,RWA,104,143,0
2019,ERI,SAU,42,0,0
2019,ERI,SEN,0,13,0
2019,ERI,SOM,57,50,0
2019,ERI,ESP,291,65,0
2019,ERI,SSD,202,2415,0
2019,ERI,SDN,112904,7425,49
2019,ERI,SVN,82,19,0
2019,ERI,SWZ,0,5,0
2019,ERI,SWE,27933,578,0
2019,ERI,CHE,36698,892,0
2019,ERI,SYR,18,0,0
2019,ERI,THA,5,0,0
2019,ERI,TUN,158,85,0
2019,ERI,ARE,0,7,0
2019,ERI,UGA,6435,8064,0
2019,ERI,UKR,11,29,0
2019,ERI,USA,5941,1056,0
2019,ERI,YEM,1365,475,0
2019,ERI,ZMB,22,30,0
2019,ERI,ZWE,20,5,0
2019,EST,CAN,5,5,0
2019,EST,FRA,5,0,0
2019,EST,DEU,5,0,0
2019,EST,ZAF,5,12,0
2019,EST,USA,254,38,0
2019,ETH,AGO,0,57,5
2019,ETH,EGY,4599,11657,0
2019,ETH,ARG,5,0,0
2019,ETH,AUS,306,275,0
2019,ETH,AUT,228,77,0
2019,ETH,BEL,170,25,0
2019,ETH,BLR,5,0,0
2019,ETH,BWA,5,0,0
2019,ETH,BRA,27,92,0
2019,ETH,BGR,13,0,0
2019,ETH,CAN,1236,902,0
2019,ETH,TCD,18,6,0
2019,ETH,CMR,0,5,0
2019,ETH,COD,0,5,0
2019,ETH,COL,17,0,0
2019,ETH,CRI,5,0,0
2019,ETH,CUB,6,0,0
2019,ETH,CYP,10,13,0
2019,ETH,CZE,5,0,0
2019,ETH,DNK,94,10,0
2019,ETH,DJI,581,10545,0
2019,ETH,ECU,5,0,0
2019,ETH,ERI,15,0,0
2019,ETH,ETH,0,0,392
2019,ETH,FIN,147,39,0
2019,ETH,FRA,1689,878,0
2019,ETH,GBR,1754,607,0
2019,ETH,DEU,4982,5447,0
2019,ETH,GHA,8,5,0
2019,ETH,GRC,416,97,0
2019,ETH,HUN,39,0,0
2019,ETH,CIV,5,5,0
2019,ETH,IND,18,24,0
2019,ETH,IDN,132,38,0
2019,ETH,IRL,34,16,0
2019,ETH,ISR,97,818,0
2019,ETH,ITA,1319,232,0
2019,ETH,JOR,12,29,0
2019,ETH,JPN,31,0,0
2019,ETH,KEN,19552,8864,0
2019,ETH,KOR,154,146,0
2019,ETH,KWT,0,11,0
2019,ETH,LBY,14,1040,0
2019,ETH,LBN,31,691,19
2019,ETH,LSO,13,0,0
2019,ETH,LTU,5,0,0
2019,ETH,LUX,47,25,0
2019,ETH,MRT,6,0,0
2019,ETH,MEX,5,13,0
2019,ETH,MYS,11,11,0
2019,ETH,MWI,8,49,0
2019,ETH,MOZ,8,15,0
2019,ETH,MLT,175,37,0
2019,ETH,NLD,456,90,0
2019,ETH,NER,38,14,0
2019,ETH,NGA,6,0,0
2019,ETH,NOR,1732,24,0
2019,ETH,NZL,7,9,0
2019,ETH,PER,5,0,0
2019,ETH,PHL,5,0,0
2019,ETH,POL,5,5,0
2019,ETH,PRT,6,0,0
2019,ETH,ROU,7,5,0
2019,ETH,ZAF,15990,51288,0
2019,ETH,RWA,5,6,0
2019,ETH,SOM,4287,17477,10
2019,ETH,ESP,55,25,0
2019,ETH,SRB,5,0,0
2019,ETH,SSD,4065,362,0
2019,ETH,SDN,6704,6913,3450
2019,ETH,SWZ,9,73,0
2019,ETH,SWE,2561,614,0
2019,ETH,CHE,1637,285,0
2019,ETH,SYR,15,0,0
2019,ETH,THA,20,10,0
2019,ETH,TUN,0,42,0
2019,ETH,ARE,10,5,0
2019,ETH,UGA,2007,954,0
